name,album_name,popularity,release_date,valence,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,duration_ms,year
Senjutsu,Senjutsu,43,2021-09-03,0.466,0.347,0.885,9,-6.121,0,0.0615,0.000171,0.0892,0.217,180.172,500171,2021
Stratego,Senjutsu,44,2021-09-03,0.465,0.473,0.968,4,-7.297,0,0.0642,0.000144,0.0347,0.612,138.054,299946,2021
The Writing On The Wall,Senjutsu,49,2021-09-03,0.566,0.402,0.912,2,-5.447,0,0.0442,0.00158,0.000179,0.0923,90.045,373899,2021
Lost In A Lost World,Senjutsu,42,2021-09-03,0.206,0.251,0.871,4,-6.414,0,0.0871,0.00407,0.00751,0.108,92.975,571584,2021
Days Of Future Past,Senjutsu,46,2021-09-03,0.476,0.433,0.92,4,-4.738,0,0.0409,0.000576,5.5e-05,0.123,92.466,243755,2021
The Time Machine,Senjutsu,40,2021-09-03,0.316,0.297,0.889,9,-5.287,0,0.0607,0.00654,0.000211,0.118,116.65,429444,2021
Darkest Hour,Senjutsu,40,2021-09-03,0.162,0.222,0.925,4,-5.939,0,0.24,0.0542,0.0863,0.395,133.772,440465,2021
Death Of The Celts,Senjutsu,38,2021-09-03,0.26,0.291,0.804,2,-5.807,1,0.0414,0.00711,0.21,0.12,134.561,620403,2021
The Parchment,Senjutsu,40,2021-09-03,0.212,0.149,0.924,4,-5.345,0,0.0933,0.0141,0.219,0.107,80.234,758991,2021
Hell On Earth,Senjutsu,40,2021-09-03,0.0628,0.298,0.842,4,-6.692,0,0.0563,0.00952,0.0299,0.0846,132.65,679135,2021
Senjutsu,Senjutsu,57,2021-09-03,0.466,0.347,0.885,9,-6.121,0,0.0615,0.000171,0.0892,0.217,180.172,500171,2021
Stratego,Senjutsu,57,2021-09-03,0.465,0.473,0.968,4,-7.297,0,0.0642,0.000144,0.0347,0.612,138.054,299946,2021
The Writing On The Wall,Senjutsu,63,2021-09-03,0.566,0.402,0.912,2,-5.447,0,0.0442,0.00158,0.000179,0.0923,90.045,373899,2021
Lost In A Lost World,Senjutsu,56,2021-09-03,0.206,0.251,0.871,4,-6.414,0,0.0871,0.00407,0.00751,0.108,92.975,571584,2021
Days Of Future Past,Senjutsu,59,2021-09-03,0.476,0.433,0.92,4,-4.738,0,0.0409,0.000576,5.5e-05,0.123,92.466,243755,2021
The Time Machine,Senjutsu,54,2021-09-03,0.316,0.297,0.889,9,-5.287,0,0.0607,0.00654,0.000211,0.118,116.65,429444,2021
Darkest Hour,Senjutsu,54,2021-09-03,0.162,0.222,0.925,4,-5.939,0,0.24,0.0542,0.0863,0.395,133.772,440465,2021
Death Of The Celts,Senjutsu,52,2021-09-03,0.26,0.291,0.804,2,-5.807,1,0.0414,0.00711,0.21,0.12,134.561,620403,2021
The Parchment,Senjutsu,54,2021-09-03,0.212,0.149,0.924,4,-5.345,0,0.0933,0.0141,0.219,0.107,80.234,758991,2021
Hell On Earth,Senjutsu,54,2021-09-03,0.0628,0.298,0.842,4,-6.692,0,0.0563,0.00952,0.0299,0.0846,132.65,679135,2021
"Churchill’s Speech - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",20,2020-11-20,0.0394,0.338,0.904,5,-12.851,0,0.161,0.433,0.134,0.91,85.128,38827,2020
"Aces High - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",21,2020-11-20,0.0704,0.273,0.997,7,-4.956,1,0.126,0.00768,0.0469,0.852,127.267,298789,2020
"Where Eagles Dare - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",20,2020-11-20,0.101,0.237,0.996,9,-4.678,1,0.14,0.000254,0.102,0.713,113.782,312688,2020
"2 Minutes To Midnight - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",19,2020-11-20,0.166,0.219,0.994,9,-5.088,0,0.111,0.00124,0.00366,0.944,96.345,354165,2020
"The Clansman - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",19,2020-11-20,0.159,0.178,0.959,2,-5.648,1,0.0951,0.0207,0.0196,0.937,80.827,556832,2020
"The Trooper - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",19,2020-11-20,0.242,0.186,0.995,4,-5.178,0,0.115,0.0012,0.0779,0.975,175.632,242325,2020
"Revelations - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",18,2020-11-20,0.224,0.235,0.982,9,-6.034,0,0.114,0.00123,0.00196,0.948,80.684,392277,2020
"For The Greater Good Of God - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",18,2020-11-20,0.159,0.281,0.972,4,-5.429,0,0.187,0.0036,0.0491,0.596,119.308,563488,2020
"The Wickerman - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",17,2020-11-20,0.138,0.227,0.987,7,-5.091,1,0.13,0.000261,0.0191,0.903,99.386,283630,2020
"Sign Of The Cross - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",17,2020-11-20,0.134,0.26,0.944,0,-6.455,1,0.0779,0.00167,0.249,0.944,109.698,660651,2020
"Flight Of Icarus - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",18,2020-11-20,0.229,0.362,0.984,6,-4.535,0,0.101,0.000806,2.93e-05,0.986,126.031,223430,2020
"Fear Of The Dark - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",17,2020-11-20,0.102,0.268,0.978,2,-5.941,0,0.148,0.00197,0.0785,0.788,128.005,466937,2020
"The Number Of The Beast - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",16,2020-11-20,0.258,0.296,0.984,7,-5.657,1,0.105,0.00281,0.0404,0.858,97.405,299612,2020
"Iron Maiden - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",15,2020-11-20,0.148,0.137,0.992,9,-5.179,0,0.236,0.00171,0.0126,0.891,183.261,330982,2020
"The Evil That Men Do - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",15,2020-11-20,0.0829,0.184,0.995,4,-4.871,0,0.19,0.00106,0.0199,0.881,174.972,265547,2020
"Hallowed Be Thy Name - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",17,2020-11-20,0.135,0.294,0.985,4,-5.393,0,0.15,0.000978,0.0254,0.782,114.79,458143,2020
"Run To The Hills - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",15,2020-11-20,0.114,0.172,0.992,0,-4.853,1,0.186,0.00119,0.000699,0.778,167.171,307364,2020
"Churchill’s Speech - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",34,2020-11-20,0.0394,0.338,0.904,5,-12.851,0,0.161,0.433,0.134,0.91,85.128,38827,2020
"Aces High - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",37,2020-11-20,0.0704,0.273,0.997,7,-4.956,1,0.126,0.00768,0.0469,0.852,127.267,298789,2020
"Where Eagles Dare - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",35,2020-11-20,0.101,0.237,0.996,9,-4.678,1,0.14,0.000254,0.102,0.713,113.782,312688,2020
"2 Minutes To Midnight - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",34,2020-11-20,0.166,0.219,0.994,9,-5.088,0,0.111,0.00124,0.00366,0.944,96.345,354165,2020
"The Clansman - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",35,2020-11-20,0.159,0.178,0.959,2,-5.648,1,0.0951,0.0207,0.0196,0.937,80.827,556832,2020
"The Trooper - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",34,2020-11-20,0.242,0.186,0.995,4,-5.178,0,0.115,0.0012,0.0779,0.975,175.632,242325,2020
"Revelations - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",33,2020-11-20,0.224,0.235,0.982,9,-6.034,0,0.114,0.00123,0.00196,0.948,80.684,392277,2020
"For The Greater Good Of God - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",34,2020-11-20,0.159,0.281,0.972,4,-5.429,0,0.187,0.0036,0.0491,0.596,119.308,563488,2020
"The Wickerman - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",32,2020-11-20,0.138,0.227,0.987,7,-5.091,1,0.13,0.000261,0.0191,0.903,99.386,283630,2020
"Sign Of The Cross - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",32,2020-11-20,0.134,0.26,0.944,0,-6.455,1,0.0779,0.00167,0.249,0.944,109.698,660651,2020
"Flight Of Icarus - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",33,2020-11-20,0.229,0.362,0.984,6,-4.535,0,0.101,0.000806,2.93e-05,0.986,126.031,223430,2020
"Fear Of The Dark - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",33,2020-11-20,0.102,0.268,0.978,2,-5.941,0,0.148,0.00197,0.0785,0.788,128.005,466937,2020
"The Number Of The Beast - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",31,2020-11-20,0.258,0.296,0.984,7,-5.657,1,0.105,0.00281,0.0404,0.858,97.405,299612,2020
"Iron Maiden - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",30,2020-11-20,0.148,0.137,0.992,9,-5.179,0,0.236,0.00171,0.0126,0.891,183.261,330982,2020
"The Evil That Men Do - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",30,2020-11-20,0.0829,0.184,0.995,4,-4.871,0,0.19,0.00106,0.0199,0.881,174.972,265547,2020
"Hallowed Be Thy Name - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",31,2020-11-20,0.135,0.294,0.985,4,-5.393,0,0.15,0.000978,0.0254,0.782,114.79,458143,2020
"Run To The Hills - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019","Nights of the Dead, Legacy of the Beast: Live in Mexico City",30,2020-11-20,0.114,0.172,0.992,0,-4.853,1,0.186,0.00119,0.000699,0.778,167.171,307364,2020
"If Eternity Should Fail - Live at Qudos Bank Arena, Sydney, Australia - 6th May 2016",The Book of Souls: Live Chapter,32,2017-11-17,0.119,0.262,0.97,0,-5.107,1,0.133,0.000157,6.79e-05,0.891,129.328,466573,2017
"Speed of Light - Live at GrandWest Arena, Cape Town, South Africa - 18th May 2016",The Book of Souls: Live Chapter,31,2017-11-17,0.165,0.131,0.993,0,-4.066,1,0.319,0.000826,3.1e-05,0.968,180.854,308853,2017
"Wrathchild - Live at 3 Arena, Dublin, Ireland - 6th May 2017",The Book of Souls: Live Chapter,30,2017-11-17,0.218,0.413,0.988,4,-4.388,0,0.207,0.000667,0.000784,0.932,104.934,179973,2017
"Children of the Damned - Live at Bell Center, Montreal, Canada - 1st April 2016",The Book of Souls: Live Chapter,31,2017-11-17,0.175,0.188,0.949,4,-6.276,0,0.195,0.000736,0.000794,0.894,91.902,314520,2017
"Death or Glory - Live at Wroclaw Stadium, Wroclaw, Poland - 3rd July 2016",The Book of Souls: Live Chapter,30,2017-11-17,0.125,0.303,0.988,11,-4.045,1,0.21,6.51e-05,1.57e-05,0.93,90.152,315707,2017
"The Red and the Black - Live at Ryogoku Kokugikan, Tokyo, Japan - 21st April 2016",The Book of Souls: Live Chapter,33,2017-11-17,0.301,0.165,0.955,9,-5.115,0,0.27,1.89e-05,0.0337,0.661,77.244,797373,2017
"The Trooper - Live at Estadio Jorge Magico Gonzalez, San Salvador, El Salvador - 6th March 2016",The Book of Souls: Live Chapter,33,2017-11-17,0.148,0.192,0.991,11,-5.115,0,0.226,3.95e-05,0.0265,0.913,177.334,245160,2017
"Powerslave - Live at Plaza Dell'Unita D'Italia, Trieste, Italy - 26th July 2016",The Book of Souls: Live Chapter,30,2017-11-17,0.103,0.213,0.985,9,-5.306,1,0.229,0.000177,0.0482,0.683,138.033,451773,2017
"The Great Unknown - Live at MRA Arena, Newcastle, England - 14th May 2017",The Book of Souls: Live Chapter,28,2017-11-17,0.0569,0.176,0.944,9,-4.385,0,0.368,0.00263,0.000565,0.876,182.431,410400,2017
"The Book of Souls - Live at Download Festival, Donington, England - 12th June 2016",The Book of Souls: Live Chapter,31,2017-11-17,0.221,0.185,0.96,0,-5.046,1,0.127,0.000132,0.000332,0.717,81.908,649613,2017
"Fear of the Dark - Live at Arena Castelao, Fortaleza, Brazil - 24th March 2016",The Book of Souls: Live Chapter,32,2017-11-17,0.0954,0.262,0.969,2,-4.931,0,0.156,0.00142,0.000933,0.439,122.516,454253,2017
"Iron Maiden - Live at Estadio Velez Sarsfield, Buenos Aires, Argentina - 15th March 2016",The Book of Souls: Live Chapter,27,2017-11-17,0.0719,0.106,0.991,9,-4.649,0,0.305,0.000927,0.000114,0.961,181.876,365293,2017
"The Number of the Beast - Live at Open Air Festival, Wacken, Germany - 4th August 2016",The Book of Souls: Live Chapter,29,2017-11-17,0.223,0.243,0.984,0,-4.46,1,0.166,0.000763,0.0187,0.89,97.272,306213,2017
"Blood Brothers - Live at Download Festival, Donington, England - 12th June 2016",The Book of Souls: Live Chapter,29,2017-11-17,0.32,0.178,0.902,4,-5.698,0,0.147,0.00468,2.18e-06,0.823,184.808,455080,2017
"Wasted Years - Live at HSBC Arena, Rio De Janeiro, Brazil - 17th March 2016",The Book of Souls: Live Chapter,30,2017-11-17,0.088,0.193,0.994,9,-3.51,1,0.17,0.000217,4.15e-05,0.921,158.832,338547,2017
"If Eternity Should Fail - Live at Qudos Bank Arena, Sydney, Australia - 6th May 2016",The Book of Souls: The Live Chapter,18,2017-11-17,0.119,0.262,0.97,0,-5.107,1,0.133,0.000157,6.79e-05,0.891,129.328,466573,2017
